EyeTrackerId,Gaze_X,Gaze_Y,Time_Stamp,GameId,
1000,100,100,1000
1001,0,0,1001
1002,0,0,1002
1003,0,0,1003
1004,0,0,1004
1005,0,0,1005
1006,0,0,1006
1007,0,0,1007
1008,0,0,1008
1009,0,0,1009
1010,0,0,1010
1011,0,0,1011
1012,0,0,1012
1013,0,0,1013
1014,0,0,1014
1015,0,0,1015
1016,0,0,1016
1017,0,0,1017
1018,0,0,1018
1019,0,0,1019
1020,0,0,1020
1021,0,0,1021
1022,0,0,1022
1023,0,0,1023
1024,0,0,1024
1025,0,0,1025
1026,0,0,1026
1027,0,0,1027
1028,0,0,1028
1029,0,0,1029
1030,0,0,1030
1031,0,0,1031
1032,0,0,1032
1033,0,0,1033
1034,0,0,1034
1035,0,0,1035
1036,0,0,1036
1037,0,0,1037
1038,0,0,1038
1039,0,0,1039
1040,0,0,1040
1041,0,0,1041
1042,0,0,1042
1043,0,0,1043
1044,0,0,1044
1045,0,0,1045
1046,0,0,1046
1047,0,0,1047
1048,0,0,1048
1049,0,0,1049
1050,0,0,1050
1051,0,0,1051
1052,0,0,1052
1053,0,0,1053
1054,0,0,1054
1055,450,291,1055
1056,1337,405,1056
1057,683,472,1057
1058,246,419,1058
1059,840,452,1059
1060,958,595,1060
1061,1086,610,1061
1062,1083,612,1062
1063,1077,617,1063
1064,700,367,1064
1065,401,402,1065
1066,401,402,1066
1067,401,402,1067
1068,401,402,1068
1069,401,402,1069
1070,401,402,1070
1071,792,453,1071
1072,1147,350,1072
1073,1074,236,1073
1074,1036,185,1074
1075,1036,185,1075
1076,1036,185,1076
1077,1036,185,1077
1078,1036,185,1078
1079,1036,185,1079
1080,1036,185,1080
1081,1036,185,1081
1082,668,440,1082
1083,1378,457,1083
1084,1382,452,1084
1085,1168,496,1085
1086,965,477,1086
1087,934,527,1087
1088,928,555,1088
1089,928,555,1089
1090,928,555,1090
1091,928,555,1091
1092,928,555,1092
1093,928,555,1093
1094,928,555,1094
1095,928,555,1095
1096,928,555,1096
1097,928,555,1097
1098,928,555,1098
1099,904,539,1099
1100,583,404,1100
1101,549,480,1101
1102,545,589,1102
1103,512,511,1103
1104,586,279,1104
1105,805,194,1105
1106,1223,261,1106
1107,1404,350,1107
1108,1422,456,1108
1109,1147,418,1109
1110,1140,416,1110
1111,1140,416,1111
1112,1140,416,1112
1113,1140,416,1113
1114,1140,416,1114
1115,1140,416,1115
1116,1140,416,1116
1117,1140,416,1117
1118,1140,416,1118
1119,1140,416,1119
1120,1140,416,1120
1121,1403,501,1121
1122,1433,555,1122
1123,1397,368,1123
1124,1381,294,1124
1125,1362,496,1125
1126,1383,537,1126
1127,1379,500,1127
1128,1375,494,1128
1129,1399,503,1129
1130,1309,413,1130
1131,1365,515,1131
1132,1337,420,1132
1133,1279,406,1133
1134,1190,408,1134
1135,1190,408,1135
1136,1190,408,1136
1137,1190,408,1137
1138,1190,408,1138
1139,1190,408,1139
1140,1190,408,1140
1141,1190,408,1141
1142,1190,408,1142
1143,1107,401,1143
1144,923,395,1144
1145,896,399,1145
1146,896,399,1146
1147,896,399,1147
1148,896,399,1148
1149,896,399,1149
1150,896,399,1150
1151,896,399,1151
1152,896,399,1152
1153,896,399,1153
1154,896,399,1154
1155,896,399,1155
1156,896,399,1156
1157,896,399,1157
1158,896,399,1158
1159,896,399,1159
1160,896,399,1160
1161,896,399,1161
1162,896,399,1162
1163,896,399,1163
1164,896,399,1164
1165,896,399,1165
1166,896,399,1166
1167,896,399,1167
1168,896,399,1168
1169,896,399,1169
1170,896,399,1170
1171,896,399,1171
1172,896,399,1172
1173,896,399,1173
1174,896,399,1174
1175,896,399,1175
1176,885,393,1176
1177,921,407,1177
1178,846,367,1178
1179,798,379,1179
1180,774,408,1180
1181,740,384,1181
1182,780,460,1182
1183,739,607,1183
1184,914,701,1184
1185,841,721,1185
1186,1135,303,1186
1187,1522,54,1187
1188,1470,128,1188
1189,1458,140,1189
1190,1222,148,1190
1191,577,207,1191
1192,1171,269,1192
1193,1097,242,1193
1194,1052,619,1194
1195,1063,607,1195
1196,1063,607,1196
1197,1051,429,1197
1198,1056,229,1198
1199,1079,234,1199
1200,240,163,1200
1201,257,165,1201
1202,1056,536,1202
1203,1117,645,1203
1204,1110,659,1204
1205,1080,638,1205
1206,1116,671,1206
1207,1121,690,1207
1208,975,584,1208
1209,714,443,1209
1210,713,446,1210
1211,713,446,1211
1212,713,446,1212
1213,713,446,1213
1214,713,446,1214
1215,713,446,1215
1216,713,446,1216
1217,713,446,1217
1218,713,446,1218
1219,713,446,1219
1220,713,446,1220
1221,713,446,1221
1222,713,446,1222
1223,713,446,1223
1224,707,415,1224
1225,632,375,1225
1226,595,418,1226
1227,691,418,1227
1228,900,315,1228
1229,835,228,1229
1230,846,163,1230
1231,777,197,1231
1232,803,169,1232
1233,971,86,1233
1234,963,82,1234
1235,962,80,1235
1236,942,90,1236
1237,942,90,1237
1238,942,90,1238
1239,942,90,1239
1240,942,90,1240
1241,315,220,1241
1242,315,220,1242
1243,315,220,1243
1244,236,126,1244
1245,236,134,1245
1246,214,171,1246
1247,210,150,1247
1248,210,150,1248
1249,210,150,1249
1250,198,153,1250
1251,198,153,1251
1252,198,153,1252
1253,198,153,1253
1254,198,153,1254
1255,198,153,1255
1256,198,153,1256
1257,198,153,1257
1258,198,153,1258
1259,198,153,1259
1260,198,153,1260
1261,198,153,1261
1262,198,153,1262
1263,198,153,1263
1264,198,153,1264
1265,198,153,1265
1266,198,153,1266
1267,198,153,1267
1268,198,153,1268
1269,198,153,1269
1270,198,153,1270
1271,198,153,1271
1272,198,153,1272
1273,198,153,1273
1274,198,153,1274
1275,194,153,1275
1276,195,167,1276
1277,194,186,1277
1278,193,191,1278
1279,193,191,1279
1280,193,191,1280
1281,193,191,1281
1282,193,191,1282
1283,193,191,1283
1284,193,191,1284
1285,193,191,1285
1286,193,191,1286
1287,193,191,1287
1288,193,191,1288
1289,193,191,1289
1290,193,191,1290
1291,193,191,1291
1292,193,191,1292
1293,193,191,1293
1294,192,191,1294
1295,192,191,1295
1296,192,191,1296
1297,192,191,1297
1298,192,191,1298
1299,192,191,1299
1300,192,191,1300
1301,192,191,1301
1302,192,191,1302
1303,192,191,1303
1304,192,191,1304
1305,192,191,1305
1306,196,191,1306
1307,199,194,1307
1308,200,362,1308
1309,256,442,1309
1310,335,415,1310
1311,325,432,1311
1312,279,483,1312
1313,264,502,1313
1314,561,439,1314
1315,682,373,1315
1316,676,350,1316
1317,676,350,1317
1318,676,350,1318
1319,676,350,1319
1320,676,350,1320
1321,636,301,1321
1322,673,279,1322
1323,673,279,1323
1324,673,279,1324
1325,673,279,1325
1326,673,279,1326
1327,673,279,1327
1328,673,279,1328
1329,673,279,1329
1330,673,279,1330
1331,673,279,1331
1332,673,279,1332
1333,673,279,1333
1334,673,279,1334
1335,673,279,1335
1336,673,279,1336
1337,666,407,1337
1338,664,440,1338
1339,721,435,1339
1340,740,448,1340
1341,741,477,1341
1342,688,481,1342
1343,693,480,1343
1344,697,480,1344
1345,699,480,1345
1346,699,480,1346
1347,649,475,1347
1348,684,384,1348
1349,679,385,1349
1350,670,404,1350
1351,666,405,1351
1352,666,405,1352
1353,666,405,1353
1354,666,405,1354
1355,666,405,1355
1356,666,405,1356
1357,666,405,1357
1358,666,405,1358
1359,666,405,1359
1360,666,405,1360
1361,666,405,1361
1362,666,405,1362
1363,666,405,1363
1364,666,405,1364
1365,704,405,1365
1366,697,403,1366
1367,703,403,1367
1368,698,399,1368
1369,697,399,1369
1370,681,354,1370
1371,1093,51,1371
1372,1171,3,1372
1373,1173,2,1373
1374,960,70,1374
1375,695,296,1375
1376,353,528,1376
1377,315,532,1377
1378,651,458,1378
1379,976,348,1379
1380,1061,341,1380
1381,978,353,1381
1382,635,400,1382
1383,480,451,1383
1384,434,423,1384
1385,434,423,1385
1386,434,424,1386
1387,569,361,1387
1388,554,345,1388
1389,377,361,1389
1390,269,360,1390
1391,219,67,1391
1392,441,38,1392
1393,297,35,1393
1394,139,71,1394
1395,77,80,1395
1396,69,80,1396
1397,330,257,1397
1398,320,239,1398
1399,0,0,1399
1400,0,0,1400
1401,0,0,1401
1402,0,0,1402
1403,0,0,1403
1404,0,0,1404
1405,0,0,1405
1406,0,0,1406
1407,0,0,1407
1408,0,0,1408
1409,0,0,1409
1410,0,0,1410
1411,0,0,1411
1412,0,0,1412
1413,0,0,1413
1414,0,0,1414
1415,0,0,1415
1416,0,0,1416
1417,0,0,1417
1418,0,0,1418
1419,0,0,1419
1420,0,0,1420
1421,0,0,1421
1422,0,0,1422
1423,0,0,1423
1424,0,0,1424
1425,0,0,1425
1426,0,0,1426
1427,176,542,1427
1428,341,262,1428
1429,308,220,1429
1430,313,250,1430
1431,309,249,1431
1432,342,151,1432
1433,357,160,1433
1434,355,154,1434
1435,344,147,1435
1436,358,145,1436
1437,906,183,1437
1438,1030,179,1438
1439,1039,193,1439
1440,1034,202,1440
1441,1013,219,1441
1442,1016,223,1442
1443,1020,234,1443
1444,372,555,1444
1445,335,556,1445
1446,333,546,1446
1447,323,554,1447
1448,340,546,1448
1449,333,549,1449
1450,1248,577,1450
1451,878,610,1451
1452,1160,553,1452
1453,1069,582,1453
1454,1081,562,1454
1455,1068,551,1455
1456,643,351,1456
1457,375,353,1457
1458,342,392,1458
1459,579,486,1459
1460,759,433,1460
1461,373,605,1461
1462,340,591,1462
1463,299,594,1463
1464,734,462,1464
1465,767,449,1465
1466,731,432,1466
1467,733,433,1467
1468,854,277,1468
1469,734,391,1469
1470,727,393,1470
1471,394,15,1471
1472,429,58,1472
1473,706,464,1473
1474,687,458,1474
1475,700,460,1475
1476,708,456,1476
1477,695,457,1477
1478,688,443,1478
1479,682,459,1479
1480,679,458,1480
1481,679,469,1481
1482,685,453,1482
1483,1451,469,1483
1484,684,405,1484
1485,697,476,1485
1486,704,452,1486
1487,720,450,1487
1488,728,473,1488
1489,692,465,1489
1490,686,473,1490
1491,700,477,1491
1492,712,470,1492
1493,701,480,1493
1494,711,478,1494
1495,661,362,1495
1496,682,373,1496
1497,669,424,1497
1498,671,425,1498
1499,680,421,1499
1500,0,0,1500
1501,702,405,1501
1502,691,394,1502
1503,711,394,1503
1504,681,394,1504
1505,696,401,1505
1506,694,399,1506
1507,693,393,1507
1508,687,395,1508
1509,685,396,1509
1510,685,391,1510
1511,664,395,1511
1512,694,385,1512
1513,684,343,1513
1514,685,336,1514
1515,712,276,1515
1516,707,283,1516
1517,820,329,1517
1518,808,374,1518
1519,972,400,1519
1520,1019,405,1520
1521,883,410,1521
1522,687,401,1522
1523,665,402,1523
1524,667,413,1524
1525,669,421,1525
1526,0,0,1526
1527,627,394,1527
1528,667,418,1528
1529,658,405,1529
1530,689,401,1530
1531,694,409,1531
1532,692,414,1532
1533,690,498,1533
1534,683,500,1534
1535,678,481,1535
1536,686,485,1536
1537,687,481,1537
1538,580,570,1538
1539,499,254,1539
1540,316,610,1540
1541,322,609,1541
1542,442,577,1542
1543,324,593,1543
1544,0,0,1544
1545,272,719,1545
1546,292,692,1546
1547,756,294,1547
1548,782,564,1548
1549,0,0,1549
1550,807,337,1550
1551,845,411,1551
1552,623,653,1552
1553,459,684,1553
1554,0,0,1554
1555,885,294,1555
1556,828,355,1556
1557,828,367,1557
1558,816,417,1558
1559,540,628,1559
1560,857,381,1560
1561,580,617,1561
1562,704,633,1562
1563,520,631,1563
1564,532,608,1564
1565,517,602,1565
1566,0,0,1566
1567,811,368,1567
1568,484,604,1568
1569,479,622,1569
1570,701,401,1570
1571,718,410,1571
1572,715,413,1572
1573,735,407,1573
1574,643,512,1574
1575,745,377,1575
1576,747,372,1576
1577,720,373,1577
1578,737,364,1578
1579,709,348,1579
1580,782,343,1580
1581,808,366,1581
1582,0,0,1582
1583,0,0,1583
1584,0,0,1584
1585,0,0,1585
1586,0,0,1586
1587,0,0,1587
1588,0,0,1588
1589,0,0,1589
1590,0,0,1590
1591,0,0,1591
1592,0,0,1592
1593,0,0,1593
1594,0,0,1594
1595,0,0,1595
1596,0,0,1596
1597,0,0,1597
1598,916,423,1598
1599,959,440,1599
1600,708,573,1600
1601,1201,384,1601
1602,0,0,1602
1603,688,307,1603
1604,658,325,1604
1605,672,334,1605
1606,402,68,1606
1607,367,19,1607
1608,969,263,1608
1609,628,357,1609
1610,758,372,1610
1611,618,442,1611
1612,878,404,1612
1613,0,0,1613
1614,0,0,1614
1615,0,0,1615
1616,0,0,1616
1617,0,0,1617
1618,0,0,1618
1619,0,0,1619
1620,0,0,1620
1621,0,0,1621
1622,704,416,1622
1623,806,279,1623
1624,927,197,1624
1625,952,173,1625
1626,970,176,1626
1627,465,165,1627
1628,467,193,1628
1629,945,345,1629
1630,956,343,1630
1631,0,0,1631
1632,0,0,1632
1633,0,0,1633
1634,0,0,1634
1635,0,0,1635
1636,0,0,1636
1637,0,0,1637
1638,0,0,1638
1639,0,0,1639
1640,0,0,1640
1641,0,0,1641
1642,0,0,1642
1643,0,0,1643
1644,0,0,1644
1645,0,0,1645
1646,0,0,1646
1647,0,0,1647
1648,0,0,1648
1649,0,0,1649
1650,0,0,1650
1651,0,0,1651
1652,0,0,1652
1653,0,0,1653
1654,0,0,1654
1655,0,0,1655
1656,0,0,1656
1657,0,0,1657
1658,0,0,1658
1659,0,0,1659
1660,0,0,1660
1661,0,0,1661
1662,0,0,1662
1663,0,0,1663
1664,0,0,1664
1665,0,0,1665
1666,0,0,1666
1667,0,0,1667
1668,0,0,1668
1669,0,0,1669
1670,0,0,1670
1671,0,0,1671
1672,0,0,1672
1673,0,0,1673
1674,0,0,1674
1675,0,0,1675
1676,447,517,1676
1677,956,253,1677
1678,351,323,1678
1679,367,264,1679
1680,268,231,1680
1681,379,305,1681
1682,362,300,1682
1683,320,264,1683
1684,319,196,1684
1685,330,206,1685
1686,322,186,1686
1687,325,193,1687
1688,322,197,1688
1689,1094,234,1689
1690,1052,225,1690
1691,1031,231,1691
1692,1032,216,1692
1693,334,33,1693
1694,1047,228,1694
1695,1027,244,1695
1696,1227,90,1696
1697,1029,241,1697
1698,1047,251,1698
1699,1040,241,1699
1700,1035,250,1700
1701,312,613,1701
1702,342,604,1702
1703,344,621,1703
1704,345,633,1704
1705,336,628,1705
1706,321,623,1706
1707,1067,643,1707
1708,1026,619,1708
1709,1012,609,1709
1710,1006,616,1710
1711,999,618,1711
1712,999,599,1712
1713,1002,612,1713
1714,702,456,1714
1715,353,313,1715
1716,564,319,1716
1717,519,249,1717
1718,352,348,1718
1719,353,325,1719
1720,388,334,1720
1721,640,314,1721
1722,321,182,1722
1723,579,305,1723
1724,367,234,1724
1725,1077,253,1725
1726,0,0,1726
1727,0,0,1727
1728,1351,-8,1728
1729,1172,139,1729
1730,445,560,1730
1731,425,542,1731
1732,415,545,1732
1733,526,546,1733
1734,477,535,1734
1735,448,554,1735
1736,674,466,1736
1737,743,406,1737
1738,557,402,1738
1739,733,404,1739
1740,574,412,1740
1741,584,405,1741
1742,661,411,1742
1743,725,401,1743
1744,719,273,1744
1745,797,232,1745
1746,1024,263,1746
1747,780,291,1747
1748,476,650,1748
1749,812,510,1749
1750,815,431,1750
1751,399,478,1751
1752,442,601,1752
1753,437,610,1753
1754,425,604,1754
1755,403,553,1755
1756,827,458,1756
1757,455,586,1757
1758,449,573,1758
1759,903,355,1759
1760,750,436,1760
1761,785,440,1761
1762,765,407,1762
1763,0,0,1763
1764,829,485,1764
1765,901,488,1765
1766,845,440,1766
1767,853,550,1767
1768,821,477,1768
1769,818,469,1769
1770,799,457,1770
1771,711,572,1771
1772,964,62,1772
1773,1175,28,1773
1774,586,797,1774
1775,613,551,1775
1776,586,421,1776
1777,569,411,1777
1778,668,450,1778
1779,678,458,1779
1780,673,463,1780
1781,667,464,1781
1782,654,463,1782
1783,660,478,1783
1784,644,474,1784
1785,670,484,1785
1786,692,436,1786
1787,700,487,1787
1788,701,461,1788
1789,681,454,1789
1790,679,524,1790
1791,735,520,1791
1792,729,525,1792
1793,725,525,1793
1794,716,522,1794
1795,712,522,1795
1796,603,513,1796
1797,636,515,1797
1798,628,490,1798
1799,657,448,1799
1800,668,410,1800
1801,664,405,1801
1802,671,421,1802
1803,676,462,1803
1804,694,605,1804
1805,674,434,1805
1806,690,440,1806
1807,674,434,1807
1808,662,439,1808
1809,685,467,1809
1810,707,509,1810
1811,708,528,1811
1812,724,541,1812
1813,729,536,1813
1814,723,440,1814
1815,713,506,1815
1816,716,521,1816
1817,702,445,1817
1818,707,452,1818
1819,703,457,1819
1820,687,474,1820
1821,687,437,1821
1822,251,296,1822
1823,390,429,1823
1824,906,380,1824
1825,887,369,1825
1826,887,299,1826
1827,830,230,1827
1828,714,244,1828
1829,869,285,1829
1830,823,325,1830
1831,705,282,1831
1832,671,297,1832
1833,715,457,1833
1834,0,0,1834
1835,747,443,1835
1836,92,159,1836
1837,496,343,1837
1838,399,387,1838
1839,534,238,1839
1840,981,109,1840
1841,613,214,1841
1842,542,193,1842
1843,598,464,1843
1844,688,484,1844
1845,806,614,1845
1846,1361,147,1846
1847,870,526,1847
1848,833,547,1848
1849,800,542,1849
1850,449,337,1850
1851,704,402,1851
1852,891,457,1852
1853,1194,228,1853
1854,855,460,1854
1855,842,477,1855
1856,883,432,1856
1857,875,423,1857
1858,544,304,1858
1859,677,202,1859
1860,851,221,1860
1861,794,345,1861
1862,546,321,1862
1863,515,339,1863
1864,602,265,1864
1865,791,154,1865
1866,672,429,1866
1867,350,306,1867
1868,394,337,1868
1869,560,257,1869
1870,491,266,1870
1871,367,96,1871
1872,907,219,1872
1873,878,285,1873
1874,569,324,1874
1875,359,344,1875
1876,526,324,1876
1877,325,373,1877
1878,280,345,1878
1879,580,422,1879
1880,573,322,1880
1881,726,259,1881
1882,524,203,1882
1883,525,229,1883
1884,633,286,1884
1885,654,419,1885
1886,318,381,1886
1887,180,337,1887
1888,229,387,1888
1889,362,525,1889
1890,599,483,1890
1891,634,547,1891
1892,542,654,1892
1893,-89,387,1893
1894,577,563,1894
1895,608,547,1895
1896,543,644,1896
1897,680,743,1897
1898,835,759,1898
1899,359,123,1899
1900,807,258,1900
1901,929,372,1901
1902,931,432,1902
1903,706,757,1903
1904,800,834,1904
1905,781,697,1905
1906,773,728,1906
1907,780,562,1907
1908,767,735,1908
1909,812,786,1909
1910,760,584,1910
1911,417,461,1911
1912,736,333,1912
1913,477,349,1913
1914,483,303,1914
1915,616,425,1915
1916,846,247,1916
1917,838,244,1917
1918,837,194,1918
1919,876,217,1919
1920,863,206,1920
1921,925,177,1921
1922,913,149,1922
1923,954,648,1923
1924,1001,590,1924
1925,933,755,1925
1926,851,509,1926
1927,793,304,1927
1928,687,204,1928
1929,503,184,1929
1930,664,359,1930
1931,738,568,1931
1932,701,589,1932
1933,620,328,1933
1934,731,226,1934
1935,698,457,1935
1936,825,570,1936
1937,0,0,1937
1938,530,495,1938
1939,823,439,1939
1940,505,242,1940
1941,708,291,1941
1942,848,144,1942
1943,825,68,1943
1944,821,111,1944
1945,641,74,1945
1946,684,536,1946
1947,648,742,1947
1948,595,642,1948
1949,437,545,1949
1950,670,521,1950
1951,1079,336,1951
1952,432,443,1952
1953,658,456,1953
1954,825,483,1954
1955,748,467,1955
1956,690,483,1956
1957,552,495,1957
1958,590,426,1958
1959,19,105,1959
1960,661,341,1960
1961,671,192,1961
1962,701,244,1962
1963,714,172,1963
1964,710,199,1964
1965,738,216,1965
1966,805,236,1966
1967,808,449,1967
1968,854,531,1968
1969,600,302,1969
1970,39,5,1970
1971,748,461,1971
1972,783,386,1972
1973,369,295,1973
1974,977,348,1974
1975,628,390,1975
1976,1032,414,1976
1977,1331,371,1977
1978,1083,506,1978
1979,849,478,1979
1980,937,466,1980
1981,731,443,1981
1982,794,538,1982
1983,937,207,1983
1984,786,185,1984
1985,741,157,1985
1986,0,0,1986
1987,924,523,1987
1988,1010,590,1988
1989,0,0,1989
1990,1143,341,1990
1991,1124,391,1991
1992,1103,401,1992
1993,1142,249,1993
1994,1156,97,1994
1995,1142,61,1995
1996,567,170,1996
1997,495,245,1997
1998,449,225,1998
1999,655,204,1999
2000,666,154,2000
2001,674,142,2001
2002,447,120,2002
2003,507,107,2003
2004,470,99,2004
2005,629,142,2005
2006,1052,141,2006
2007,806,173,2007
2008,848,177,2008
2009,661,243,2009
2010,526,295,2010
2011,696,233,2011
2012,255,191,2012
2013,803,190,2013
2014,708,551,2014
2015,697,542,2015
2016,693,525,2016
2017,690,455,2017
2018,673,433,2018
2019,422,268,2019
2020,233,257,2020
2021,769,166,2021
2022,0,0,2022
2023,658,433,2023
2024,457,262,2024
2025,770,149,2025
2026,782,162,2026
2027,798,160,2027
2028,907,217,2028
2029,863,279,2029
2030,878,373,2030
2031,717,361,2031
2032,702,386,2032
2033,951,437,2033
2034,774,447,2034
2035,409,350,2035
2036,413,226,2036
2037,631,398,2037
2038,715,340,2038
2039,908,413,2039
2040,908,440,2040
2041,787,464,2041
2042,1072,563,2042
2043,1135,592,2043
2044,1070,709,2044
2045,1014,608,2045
2046,936,647,2046
2047,872,663,2047
2048,812,731,2048
2049,738,626,2049
2050,715,568,2050
2051,709,483,2051
2052,545,496,2052
2053,604,423,2053
2054,0,0,2054
2055,664,419,2055
2056,0,0,2056
2057,758,484,2057
2058,694,434,2058
2059,530,409,2059
2060,0,0,2060
2061,0,0,2061
2062,0,0,2062
2063,637,444,2063
2064,433,347,2064
2065,677,463,2065
2066,685,449,2066
2067,680,466,2067
2068,725,459,2068
2069,675,464,2069
2070,679,451,2070
2071,1021,93,2071
2072,1196,36,2072
2073,1178,55,2073
2074,674,547,2074
2075,504,576,2075
2076,452,651,2076
2077,493,663,2077
2078,464,675,2078
2079,398,683,2079
2080,540,610,2080
2081,699,636,2081
2082,497,699,2082
2083,518,627,2083
2084,434,567,2084
2085,438,570,2085
2086,484,419,2086
2087,589,312,2087
2088,596,299,2088
2089,478,587,2089
2090,514,593,2090
2091,357,648,2091
2092,504,634,2092
2093,563,822,2093
2094,531,511,2094
2095,486,612,2095
2096,480,621,2096
2097,471,613,2097
2098,543,621,2098
2099,1016,273,2099
2100,756,574,2100
2101,0,0,2101
2102,475,646,2102
2103,0,0,2103
2104,458,602,2104
2105,501,359,2105
2106,751,839,2106
2107,601,346,2107
2108,579,608,2108
2109,405,649,2109
2110,375,613,2110
2111,412,607,2111
2112,448,601,2112
2113,456,605,2113
2114,416,627,2114
2115,0,0,2115
2116,906,463,2116
2117,545,474,2117
2118,836,370,2118
2119,0,0,2119
2120,856,53,2120
2121,956,2,2121
2122,0,0,2122
2123,0,0,2123
2124,0,0,2124
2125,0,0,2125
2126,0,0,2126
2127,0,0,2127
2128,0,0,2128
2129,0,0,2129
2130,0,0,2130
2131,0,0,2131
2132,0,0,2132
2133,0,0,2133
2134,779,633,2134
2135,843,609,2135
2136,1004,619,2136
2137,886,461,2137
2138,852,438,2138
2139,951,166,2139
2140,0,0,2140
2141,0,0,2141
2142,858,647,2142
2143,844,617,2143
2144,843,622,2144
2145,841,622,2145
2146,734,632,2146
2147,720,640,2147
2148,932,593,2148
2149,923,603,2149
